county_name,reg_voters,white,latinx,aapi,black,native,missing,dnc_precinct_id,van_precinct_id,van_precinct_name
Harris,2398,263,655,143,1015,0,345,950627,1709710,1002
Harris,1,0,0,0,0,0,1,950628,1709711,
Harris,925,575,228,8,38,0,81,950629,1709712,1004
Harris,1,0,0,0,0,0,1,950630,1709713,1006
Harris,2503,452,703,73,1151,0,139,950631,1709714,1007
Harris,1449,1198,138,7,84,0,23,950632,1709715,1008
Harris,1280,153,483,63,561,0,23,950634,1709717,1010
Harris,41,25,11,0,0,0,5,950635,1709718,1011
Harris,2145,305,970,293,471,0,109,950636,1709719,1012
Harris,5,1,0,0,0,0,5,950637,1709720,1013
Harris,6,0,0,0,0,0,6,950638,1709721,1014
Harris,3,0,0,0,0,0,3,950639,1709722,1015
Harris,173,1,0,0,0,0,178,950640,1709723,1016
Harris,19,1,0,0,1,0,19,950641,1709724,1017
Harris,34,2,0,0,1,0,35,950642,1709725,1018
Harris,346,1,1,0,9,0,352,950643,1709726,1019
Harris,2,0,0,0,0,0,2,950645,1709728,1021
Harris,38,0,0,0,0,0,39,950646,1709729,1022
Harris,202,8,0,0,1,0,201,950647,1709730,1023
Harris,28,1,0,0,0,0,28,950648,1709731,1024
Harris,2,0,0,0,0,0,2,950649,1709732,1025
Harris,96,8,0,0,0,0,102,950651,1709734,1029
Harris,49,3,0,0,0,0,46,950652,1709735,1030
Harris,63,0,0,0,0,0,64,950653,1709736,1031
Harris,35,0,0,0,0,0,35,950654,1709737,1032
Harris,1,0,0,0,0,0,1,950655,1709738,1034
Harris,36,1,0,0,0,0,37,950656,1709739,1035
Harris,40,0,0,0,0,0,40,950657,1709740,1036
Harris,3,0,0,0,0,0,3,950658,1709741,1037
Harris,61,0,0,0,0,0,61,950659,1709742,1038
Harris,1,0,0,0,0,0,1,950660,1709743,1039
Harris,117,10,1,0,0,0,126,950661,1709744,1040
Harris,50,1,0,0,0,0,50,950662,1709745,1042
Harris,2,0,0,0,0,0,2,950663,1709746,1043
Harris,6,0,0,0,0,0,7,950664,1709747,1044
Harris,253,3,0,0,3,0,258,950665,1709748,1045
Harris,2,0,0,0,0,0,2,950666,1709749,1046
Harris,84,4,0,0,2,0,83,950667,1709750,1047
Harris,5,0,0,0,0,0,5,950668,1709751,1048
Harris,17,0,0,0,0,0,17,950669,1709752,1049
Harris,72,0,0,0,2,0,75,950670,1709753,1050
Harris,2,0,0,0,0,0,2,950672,1709755,1056
Harris,12,0,0,0,0,0,12,950673,1709756,1057
Harris,81,1,0,0,0,0,83,950674,1709757,1058
Harris,3,0,0,0,0,0,3,950675,1709758,1059
Harris,12,0,0,0,0,0,12,950676,1709759,1060
Harris,114,2,1,0,0,0,117,950677,1709760,1061
Harris,5,0,0,0,0,0,7,950678,1709761,1062
Harris,118,1,0,0,3,0,119,950679,1709762,1063
Harris,15,0,1,0,0,0,15,950680,1709763,1064
Harris,0,3,0,0,0,0,3,95118,,
Harris,0,2,0,0,1,0,9,95305,,
Harris,1,3,1,0,0,0,17,95448,,
Harris,1,0,0,0,0,0,4,95865,,
Harris,1,8,0,0,0,0,18,95866,,
Harris,0,5,0,0,1,0,10,96057,,
Harris,0,1,0,0,0,0,3,96060,,
Harris,0,3,0,0,0,0,12,96097,,
Harris,2,0,0,0,0,0,7,96152,,
Harris,2,4,0,0,0,0,7,96211,,
Harris,1,2,1,0,0,0,7,96561,,
Harris,2,4,0,0,0,0,23,96588,,
Harris,0,0,2,0,0,0,5,96752,,
Harris,0,0,0,0,0,0,2,96755,,
Harris,0,0,0,0,0,0,5,96927,,
Harris,1,2,0,0,0,0,5,96942,,
Harris,0,1,0,0,0,0,4,96946,,
Harris,0,1,0,0,0,0,1,96997,,
Harris,3,4,3,0,0,0,15,96998,,
Harris,1,0,0,0,0,0,6,97028,,
Harris,1,1,0,0,0,0,5,97089,,
Harris,3,0,0,0,1,0,8,97220,,
Harris,1,0,0,0,0,0,2,97226,,
Harris,2,2,0,0,0,0,12,97276,,
Harris,1,0,0,0,0,0,3,97329,,
Harris,0,0,0,0,0,0,3,97391,,
Harris,3,0,1,0,0,0,14,97460,,
Harris,0,4,1,0,0,0,7,97769,,
Harris,1,1,3,0,0,0,11,98110,,
Harris,0,0,0,0,0,0,5,98539,,
Harris,0,0,0,0,0,0,6,98543,,
Harris,2,1,0,0,0,0,14,98550,,
Harris,0,2,0,0,0,0,2,98667,,
Harris,2,1,0,0,0,0,11,99170,,
Harris,1,4,0,1,0,0,8,99208,,
Harris,0,1,0,0,0,0,5,99234,,
Harris,1,1,1,0,0,0,6,99267,,
Harris,1,3,0,0,0,0,1,99272,,
Harris,2,0,0,0,0,0,4,99273,,
Harris,2,0,0,0,0,0,2,993117,1818526,1065
Harris,23,0,1,0,0,0,23,993118,1818527,1066
Harris,14,0,0,0,0,0,14,993119,1818528,1068
Harris,137,0,1,0,1,0,141,993120,1818529,1069
Harris,2,3,0,0,1,0,12,99384,,
Harris,0,3,0,0,1,0,2,99389,,
Harris,2,0,0,0,0,0,8,99442,,
Harris,2,2,0,0,0,0,19,99649,,
Harrison,1639,351,5,1,85,0,2189,,,
Harrison,11,6,0,0,5,0,0,1001400,1867201,9999
Harrison,22,16,0,0,6,0,0,1072766,1991527,99999
Harrison,0,2,0,0,0,0,3,118941,,
Harrison,1,0,0,0,0,0,3,297236,,
Harrison,1,0,0,0,0,0,2,301330,,
Harrison,0,5,0,0,1,0,18,315490,,
Harrison,0,2,0,0,2,0,11,315746,,
Harrison,3,4,0,0,0,0,9,317918,,
Harrison,2,5,0,0,1,0,7,317925,,
Harrison,5,2,0,0,6,0,30,323704,,
Harrison,1,1,0,0,2,0,8,325822,,
Harrison,1,1,0,0,0,0,6,329858,,
Harrison,3,12,0,0,0,0,14,331968,,
Harrison,2,5,0,0,0,0,3,334155,,
Harrison,2,1,0,0,0,0,6,334167,,
Harrison,3,2,0,0,0,0,12,338042,,
Harrison,0,13,0,0,4,0,48,342023,,
Harrison,4,3,0,0,0,0,11,346387,,
Harrison,1,0,0,0,0,0,3,350012,,
Harrison,0,1,0,0,1,0,6,353938,,
Harrison,1,3,0,0,3,0,16,356116,,
Harrison,1,0,0,0,0,0,2,360209,,
Harrison,0,2,0,0,0,0,1,360370,,
Harrison,4,10,0,0,1,0,14,37113,,
Harrison,0,0,0,0,0,0,2,371430,,
Harrison,4,3,0,0,0,0,20,379403,,
Harrison,0,0,0,0,0,0,1,38366,,
Harrison,1072,692,18,0,198,0,187,491916,953161,0021
Harrison,0,1,0,0,0,0,0,495941,956465,0006
Harrison,14,0,0,0,0,0,14,495985,,
Harrison,1,0,0,0,0,0,5,507653,954395,0009
Harrison,3579,1002,196,2,1559,0,1001,511539,953142,0002
Harrison,3053,1912,134,39,407,0,641,511548,953141,0001
Harrison,3,0,0,0,0,0,3,525545,952169,0022
Harrison,0,0,0,0,0,0,2,531435,954394,0008
Harrison,3963,2681,126,7,406,2,799,533393,953160,0020
Harrison,1256,847,31,3,187,1,206,539423,953147,0007
Harrison,2,1,0,0,0,0,2,541413,952151,0004
Harrison,2012,1401,65,4,274,1,291,541527,953149,0009
Harrison,6,1,0,0,0,0,6,543441,954961,0009
Harrison,4668,3869,132,17,175,0,585,543457,953165,0025
Harrison,1,0,0,0,0,0,1,543460,956467,0008
Harrison,772,415,26,2,213,0,127,549143,953151,0011
Harrison,1522,1278,14,3,19,0,248,549199,953155,0015
Harrison,780,636,4,0,37,0,121,555200,953156,0016
Harrison,1,0,0,0,0,0,1,555267,952165,0018
Harrison,1,1,0,0,0,0,0,555428,952166,0019
Harrison,2801,976,148,13,1131,1,606,555474,953162,0022
Harrison,2349,1020,81,4,819,1,466,555537,953157,0017
Harrison,6652,5565,128,22,248,1,865,559118,953152,0012
Harrison,4162,571,126,12,2738,0,835,565207,953143,0003
Harrison,0,0,0,0,0,0,1,570760,954390,0004
Harrison,3792,2592,115,34,360,0,787,570773,953148,0008
Harrison,681,595,7,0,13,0,86,570796,953163,0023
Harrison,1897,1352,59,4,229,0,281,570825,953154,0014
Harrison,861,646,5,0,93,0,125,572924,953164,0024
Harrison,2936,1394,184,9,747,1,708,574842,953144,0004
Harrison,1405,986,49,14,173,0,206,576739,953150,0010
Harrison,1044,832,35,2,33,0,167,588451,953158,0018
Harrison,1,0,0,0,0,0,2,588563,954393,0007
Harrison,0,0,0,0,0,0,2,596657,954396,0010
Harrison,1793,1466,64,21,35,0,280,598532,953153,0013
Harrison,4826,3693,187,12,287,0,781,602316,953159,0019
Harrison,0,0,0,0,0,0,1,610190,952154,0007
Harrison,2158,1566,21,8,251,0,346,622490,953146,0006
Harrison,1513,978,12,3,190,5,358,633169,953145,0005
Harrison,0,1,0,0,0,0,0,68429,,
Harrison,0,2,0,0,0,0,4,75309,,
Harrison,685,535,46,3,53,0,53,942107,1709764,0026
Harrison,0,0,0,0,0,0,1,97219,,
Hartley,62,18,1,0,0,0,74,,,
Hartley,0,3,0,0,0,0,8,121172,,
Hartley,0,0,0,0,0,0,3,153424,,
Hartley,2,1,0,0,0,0,9,311443,,
Hartley,1,8,0,0,0,0,10,332015,,
Hartley,0,0,0,0,0,0,1,344301,,
Hartley,808,636,48,6,8,0,145,513587,953169,0202
Hartley,1,1,0,0,0,0,3,537404,950537,0008
Hartley,6,0,0,0,0,0,6,549192,950536,0007
Hartley,1147,901,44,2,3,0,269,555452,953170,0301
Hartley,0,0,0,0,0,0,1,570754,954884,0101
Hartley,486,355,55,0,4,1,105,572904,953166,0101
Hartley,254,190,19,0,2,0,55,576794,953167,0102
Hartley,418,330,21,0,0,1,89,608345,953168,0201
Hartley,1098,799,100,7,9,0,247,610348,953171,0401
Hartley,0,2,0,0,0,0,3,72357,,
Hartley,0,4,0,0,0,0,2,77603,,
Haskell,75,12,0,0,1,0,94,,,
Haskell,1,1,0,0,0,0,2,112550,,
Haskell,0,1,0,0,0,0,0,289337,,
Haskell,1,0,0,0,0,0,3,315470,,
Haskell,0,2,0,0,0,0,5,317811,,
Haskell,0,0,0,0,0,0,4,325572,,
Haskell,1,1,0,0,0,0,3,325920,,
Haskell,1,0,0,0,0,0,4,358092,,
Haskell,1152,722,111,0,18,0,352,527536,953173,0002
Haskell,214,130,27,0,2,0,62,543503,953179,0008
Haskell,554,352,47,1,13,1,157,553205,953177,0006
Haskell,637,394,70,0,4,0,206,561194,953176,0005
Haskell,403,296,13,1,3,1,107,563277,953180,0009
Haskell,424,288,51,1,3,0,92,567122,953175,0004
Haskell,161,105,28,0,1,0,33,576767,953178,0007
Haskell,991,556,160,7,22,0,285,578778,953174,0003
Haskell,585,402,49,1,4,0,150,610130,953172,0001
Haskell,211,146,13,3,1,0,56,633003,953181,0010
Haskell,0,0,0,0,0,0,2,71218,,
Haskell,0,0,0,0,0,0,2,72541,,
Haskell,1,0,0,0,0,0,5,85309,,
Hays,2377,908,136,7,39,0,3534,,,
Hays,42,17,25,0,1,0,0,1010068,1892679,9999
Hays,255,190,24,40,1,0,0,1011377,1897957,0238
Hays,3166,1628,1333,24,181,2,0,1082316,2012696,0130
Hays,2196,1180,821,33,163,0,0,1082320,2012697,0115
Hays,3318,1908,1184,32,194,0,0,1082322,2012674,0126
Hays,2255,2109,94,45,9,0,0,1082323,2012709,0445
Hays,2903,1518,1214,21,153,0,0,1082327,953191,0128
Hays,3210,1621,1369,39,181,0,0,1082330,2012703,0231
Hays,1244,649,433,26,138,0,0,1082331,2012686,0122
Hays,2386,2274,100,5,7,1,0,1082333,2012678,0338
Hays,2444,1229,856,49,313,0,0,1082342,953189,0121
Hays,1861,1315,483,14,50,1,0,1082343,2012701,0222
Hays,1422,581,722,8,110,1,0,1082347,2012690,0123
Hays,3028,2520,440,19,51,1,0,1082348,2012708,0220
Hays,2112,1576,436,26,76,0,0,1082350,2012684,0340
Hays,1314,602,643,24,46,0,0,1082351,2012683,0233
Hays,902,686,187,11,18,0,0,1083036,2014250,0235
Hays,0,1,0,0,0,0,4,125988,,
Hays,0,2,0,0,0,0,2,143022,,
Hays,2,8,3,0,0,0,7,155524,,
Hays,0,0,1,0,0,0,1,156035,,
Hays,3,10,1,0,1,0,25,165448,,
Hays,17,3,2,0,1,0,19,281818,,
Hays,0,0,0,0,0,0,2,289437,,
Hays,3,0,0,0,0,0,3,291828,,
Hays,1,5,0,0,0,0,8,301302,,
Hays,10,1,2,0,1,0,14,305830,,
Hays,2,19,4,2,1,0,46,311548,,
Hays,2,1,1,0,1,0,13,315553,,
Hays,5,13,2,0,1,0,23,323634,,
Hays,0,2,2,0,0,0,3,325745,,
Hays,3,2,0,0,0,0,17,330006,,
Hays,0,0,0,0,0,0,1,334051,,
Hays,4,16,8,0,3,0,40,338218,,
Hays,1,6,0,0,0,0,4,346341,,
Hays,8,0,2,0,0,0,13,353733,,
Hays,1,5,4,0,2,0,15,356130,,
Hays,0,1,1,0,0,0,6,358053,,
Hays,2,12,1,0,0,0,31,362196,,
Hays,3,10,0,0,0,0,9,362465,,
Hays,8,13,0,0,0,0,31,371580,,
Hays,5,9,1,0,0,0,36,373571,,
Hays,8,12,1,0,0,0,36,379477,,
Hays,1,0,0,0,0,0,2,45395,,
Hays,0,0,0,0,0,0,1,46921,,
Hays,0,2,0,0,0,0,0,491900,956209,0109
Hays,0,0,0,0,0,0,1,507659,956239,0156
Hays,0,0,0,0,0,0,1,511577,950436,0404
Hays,0,1,0,0,0,0,0,513556,956261,0218
Hays,11,1,0,0,0,0,12,513611,956377,0403
Hays,1808,1364,161,13,21,0,395,517626,953200,0230
Hays,0,1,0,0,0,0,1,527502,956220,0130
Hays,6067,4473,1000,51,95,1,670,527518,953194,0224
Hays,1,0,0,0,0,0,1,533347,,
Hays,247,56,9,0,1,0,331,533485,953187,0116
Hays,7,0,0,0,0,0,9,533499,949973,0303
Hays,3265,909,1869,12,79,1,572,533625,953199,0229
Hays,3530,1590,1392,21,123,0,619,539411,953193,0223
Hays,62,15,1,0,0,0,77,541398,953205,0331
Hays,5066,4236,299,134,47,0,652,541562,953215,0443
Hays,2744,2362,112,10,16,0,336,547140,953212,0440
Hays,5954,3814,878,72,182,1,1553,547182,953206,0332
Hays,5143,4513,214,11,12,0,519,547234,953207,0333
Hays,2042,879,607,18,121,0,686,549204,953190,0127
Hays,1,0,0,0,0,0,1,549257,950434,0402
Hays,2780,2341,184,45,42,2,570,551195,953217,0446
Hays,2917,1841,424,26,76,0,984,553236,953204,0330
Hays,4598,3782,218,12,15,0,788,555189,953209,0335
Hays,0,1,0,0,0,0,0,555206,956388,0420
Hays,0,1,0,0,0,0,0,555443,956395,0429
Hays,1,0,0,0,0,0,1,555472,949661,0402
Hays,2,4,1,0,0,0,11,55813,,
Hays,4540,2753,635,39,129,0,1573,561314,953210,0336
Hays,1,4,3,0,0,0,13,56232,,
Hays,0,1,0,0,0,0,0,563250,956277,0238
Hays,2103,1897,92,22,6,0,173,563274,953219,0448
Hays,3310,2173,509,25,106,0,712,567108,953218,0447
Hays,4504,3539,521,37,49,0,529,572819,953203,0315
Hays,2,0,1,0,0,0,1,572860,,
Hays,0,1,0,0,0,0,0,572915,956350,0351
Hays,5572,4754,353,55,21,1,498,572919,953220,0449
Hays,3252,1074,968,24,176,0,1473,574759,953185,0113
Hays,3992,3273,165,34,28,1,663,574835,953216,0444
Hays,3386,1211,1520,25,176,2,570,576846,953184,0112
Hays,2228,924,956,18,119,0,434,578775,953186,0114
Hays,1,1,1,0,0,0,2,578798,956321,0316
Hays,42,5,1,0,3,0,49,578811,949971,0301
Hays,1,0,0,0,0,0,2,582426,956352,0354
Hays,0,2,0,0,0,0,0,582537,956327,0323
Hays,3735,3182,212,100,18,2,326,582546,953214,0442
Hays,4073,3458,169,29,13,0,619,588470,953213,0441
Hays,3444,2647,407,14,21,1,531,588496,953196,0226
Hays,0,1,0,0,0,0,0,588570,956345,0345
Hays,3523,2171,811,50,176,0,590,588689,953192,0221
Hays,2778,1373,1001,37,88,0,369,594717,953182,0110
Hays,1940,1378,336,3,18,0,310,594720,953195,0225
Hays,3321,1873,1210,63,124,1,256,594824,953197,0227
Hays,0,5,0,0,0,0,2,59576,,
Hays,15,21,8,1,4,0,82,59615,,
Hays,4582,1660,1076,40,314,0,2352,596640,953188,0120
Hays,3,1,0,0,0,0,4,596674,956349,0350
Hays,1672,672,748,5,40,0,257,596717,953202,0234
Hays,578,333,75,3,22,0,245,598536,953183,0111
Hays,0,0,0,0,0,0,2,600420,954095,0021
Hays,1,0,0,0,0,0,1,602387,952198,0201
Hays,2,8,2,0,0,0,22,6043,,
Hays,6336,2890,1233,142,502,2,2441,606393,953208,0334
Hays,3,16,2,0,0,0,33,60648,,
Hays,1,0,0,0,0,0,2,608269,955266,0001
Hays,1,0,0,0,0,0,1,608344,956401,0439
Hays,4783,2536,1527,90,252,1,554,608353,953198,0228
Hays,0,1,0,0,0,0,1,610123,956319,0314
Hays,4578,3526,169,8,18,1,1197,610149,953211,0337
Hays,1,0,0,0,0,0,1,620615,952203,0206
Hays,3,1,0,0,0,0,3,620638,956311,0303
Hays,1,0,0,0,0,0,2,620698,956359,0362
Hays,0,0,0,0,0,0,1,622498,956283,0246
Hays,0,0,0,0,0,0,3,622530,956374,0379
Hays,1,1,0,0,0,0,1,622664,956410,0448
Hays,1,0,1,0,0,0,2,633133,956384,0411
Hays,1,0,0,0,0,0,2,633179,956358,0361
Hays,1,10,4,2,0,0,17,67944,,
Hays,2,37,8,1,1,0,117,70903,,
Hays,0,5,1,1,0,0,4,73951,,
Hays,5,11,0,1,0,0,23,75276,,
Hays,2,5,1,0,2,0,22,77443,,
Hays,5,2,4,0,0,0,21,80912,,
Hays,3,3,1,0,0,0,19,80999,,
Hays,1,1,0,0,2,0,2,84287,,
Hays,0,1,0,0,0,0,0,85967,,
Hays,2,5,3,0,1,0,8,93989,,
Hays,3773,1714,1575,51,267,1,201,950681,1709765,0125
Hays,3429,1744,1075,38,205,2,417,950682,1709766,0129
Hays,2384,1834,354,19,35,0,153,950683,953201,0232
Hays,1596,1392,129,33,23,0,23,950684,1709767,0236
Hays,2338,1463,505,32,105,0,272,950685,1709768,0316
Hays,624,318,221,2,19,0,74,950686,1709769,0317
Hays,169,115,31,2,5,0,21,950687,1709770,0318
Hays,1416,1237,108,8,6,0,62,950688,1709771,0339
Hays,2012,959,509,23,168,0,399,950689,1709772,0413
Hays,2598,1192,718,54,256,0,450,950690,1709773,0414
Hays,3746,1890,1094,50,431,0,362,950691,1709774,0415
Hays,246,101,87,1,33,0,30,950692,1709775,0416
Hays,2444,1671,600,59,71,0,50,950693,1709776,0417
Hays,9,3,6,0,0,0,1,950694,1709777,0418
Hays,2455,1608,662,31,65,0,102,950695,1709778,0419
Hays,1325,922,295,18,40,0,54,950696,1709779,0420
Hays,57,56,0,0,0,0,2,950697,1709780,0421
Hemphill,47,7,1,0,0,0,66,,,
Hemphill,1,1,0,0,0,0,7,126882,,
Hemphill,0,0,0,0,0,0,1,305834,,
Hemphill,1,0,0,0,0,0,1,315740,,
Hemphill,0,0,0,0,0,0,2,373733,,
Hemphill,59,47,0,0,0,0,16,511497,953225,0302
Hemphill,553,359,81,1,1,0,136,523533,953227,0401
Hemphill,173,142,6,0,0,0,34,549177,953228,0402
Hemphill,0,0,0,0,0,0,2,551256,954131,0106
Hemphill,0,1,0,0,0,0,3,55486,,
Hemphill,726,473,102,5,2,0,175,555291,953221,0101
Hemphill,118,102,0,0,0,0,17,563111,953226,0303
Hemphill,774,548,93,5,5,0,156,586629,953222,0201
Hemphill,793,653,47,0,1,0,113,596680,953224,0301
Hemphill,32,28,0,0,0,0,4,598552,953223,0202
Hemphill,0,0,0,0,0,0,1,77374,,
Hemphill,0,0,0,0,0,0,2,79462,,
Henderson,945,216,4,0,7,0,1260,,,
Henderson,149,128,3,1,20,0,0,1001401,1867202,9999
Henderson,1,1,0,0,0,0,0,1072768,1991537,99999
Henderson,0,0,0,0,0,0,2,119816,,
Henderson,1,1,0,0,0,0,6,122762,,
Henderson,0,1,0,0,0,0,2,127187,,
Henderson,2,8,0,0,0,0,22,153216,,
Henderson,0,1,0,0,0,0,6,165344,,
Henderson,0,0,0,0,0,0,4,175330,,
Henderson,0,6,0,0,0,0,5,289551,,
Henderson,4,13,0,0,1,0,30,311365,,
Henderson,1,0,0,0,0,0,3,311496,,
Henderson,1,0,0,0,0,0,5,311728,,
Henderson,0,6,0,0,0,0,9,315505,,
Henderson,2,6,0,0,0,0,16,323768,,
Henderson,3,5,0,0,0,0,6,325841,,
Henderson,3,0,0,0,0,0,7,331846,,
Henderson,3,3,0,0,0,0,19,334068,,
Henderson,1,4,0,1,0,0,2,346337,,
Henderson,1,4,0,0,0,0,7,354099,,
Henderson,0,5,1,0,2,0,10,358177,,
Henderson,1,0,0,0,0,0,1,360380,,
Henderson,6,8,0,0,0,0,22,371464,,
Henderson,2,2,0,0,0,0,9,371654,,
Henderson,1,9,0,0,0,0,10,379332,,
Henderson,0,2,0,0,0,0,2,394381,,
Henderson,1,3,0,0,0,0,11,41072,,
Henderson,3,0,0,0,0,0,3,507667,956524,0008
Henderson,191,25,2,0,0,0,215,513567,953234,001s
Henderson,4664,3305,229,21,201,1,1072,527544,953231,0004
Henderson,2414,1872,112,6,80,0,419,533363,953240,0003n
Henderson,711,340,4,0,261,0,141,533470,953255,0004ms
Henderson,2137,1574,36,4,74,0,539,537367,953247,0001mn
Henderson,0,0,0,0,0,0,1,543416,956951,03-3
Henderson,6,2,0,0,0,0,6,543511,956518,0002
Henderson,0,0,0,0,0,0,1,547185,949029,0306
Henderson,2,0,0,0,0,0,3,553271,955396,0038
Henderson,6,1,0,0,0,0,5,555424,948819,0018
Henderson,4452,3499,104,12,24,0,981,565196,953248,0001tc
Henderson,3112,1945,159,20,355,1,720,567083,953233,0001m
Henderson,2452,1852,43,3,77,0,572,572798,953235,0001t
Henderson,3400,2847,114,8,68,0,408,573022,953246,0001cr
Henderson,1635,874,163,13,258,0,380,574926,953241,0004a
Henderson,1299,999,15,12,40,0,291,576727,953251,0004bv
Henderson,2394,1850,42,9,24,0,562,578639,953250,0003ws
Henderson,4,0,0,0,0,0,6,578703,956519,0003
Henderson,5503,4271,143,27,312,0,965,582413,953238,0003c
Henderson,1459,1196,50,2,13,0,257,582591,953245,0004w
Henderson,3722,2959,152,3,84,0,659,594774,953237,0003b
Henderson,2854,2326,87,8,13,1,528,596561,953236,0002e
Henderson,5114,3989,107,61,48,1,1140,596575,953258,2gbn
Henderson,2674,700,379,13,976,0,736,596627,953230,0003
Henderson,5,2,0,0,0,0,6,600409,953242,004f
Henderson,0,0,0,0,0,0,1,600478,955390,0032
Henderson,59,8,0,0,1,0,67,600505,953256,04ny
Henderson,4212,3449,146,11,101,0,593,602273,953257,0004se
Henderson,2209,1673,81,5,24,0,487,602299,953239,0003m
Henderson,3163,2434,159,7,27,0,655,602381,953232,0001a
Henderson,534,89,3,0,2,0,626,602407,953249,02ps
Henderson,6,1,0,0,0,0,7,606353,953853,0016
Henderson,59,6,0,0,0,0,72,608257,953254,04lr
Henderson,7,1,0,0,0,0,6,610116,948824,0023
Henderson,4,0,0,0,0,0,4,610158,948825,0024
Henderson,332,27,1,0,5,0,392,610281,953244,004s
Henderson,3,2,0,0,0,0,3,620648,953870,0033
Henderson,881,633,109,9,39,0,107,620712,953229,0002
Henderson,0,0,0,0,0,0,1,620763,953864,0027
Henderson,3741,2822,109,5,29,1,938,622580,953259,2gbs
Henderson,112,13,0,0,0,0,141,622608,953253,04la
Henderson,41,13,0,0,0,0,47,633018,953243,004p
Henderson,2768,1980,56,7,171,0,677,633139,953252,0004cc
Henderson,5,10,0,0,0,0,10,73372,,
Henderson,1,4,1,0,0,0,9,85229,,
Henderson,1,5,0,0,0,0,6,86391,,
Henderson,1,1,0,0,0,0,8,87980,,
Henderson,599,504,5,0,38,0,55,950698,1709781,0004pf
Henderson,4890,3930,129,12,38,0,805,950699,1709782,2psn
Henderson,1891,1623,37,2,13,0,231,950700,1709783,2pss
Henderson,1300,1107,27,1,45,0,130,950701,1709784,4nyl
Henderson,0,1,0,0,0,0,2,95301,,
Henderson,0,0,0,0,0,0,2,95870,,
Hidalgo,3455,185,177,7,2,0,4135,,,
Hidalgo,0,0,1,0,0,0,2,10006,,
Hidalgo,569,0,7,0,0,0,597,1001402,1867203,9999
Hidalgo,0,0,1,0,0,0,10,100717,,
Hidalgo,1,1,0,0,0,0,2,105422,,
Hidalgo,0,0,2,0,0,0,5,106745,,
Hidalgo,1,0,1,0,0,0,0,1072812,1991542,99999
Hidalgo,2,0,1,0,0,0,22,108446,,
Hidalgo,1,0,1,0,0,0,3,116345,,
Hidalgo,0,0,1,0,0,0,0,121202,,
Hidalgo,4,0,1,0,0,0,22,180946,,
Hidalgo,4,1,0,0,0,0,18,289411,,
Hidalgo,2,1,0,1,1,0,5,289529,,
Hidalgo,1,1,0,0,0,0,4,297232,,
Hidalgo,0,0,0,0,0,0,2,297417,,
Hidalgo,0,0,1,0,0,0,4,297513,,
Hidalgo,0,0,0,0,0,0,2,301390,,
Hidalgo,3,0,1,0,0,0,9,301418,,
Hidalgo,0,0,0,0,0,0,5,301528,,
Hidalgo,0,0,0,0,0,0,9,301532,,
Hidalgo,3,0,0,0,0,0,6,301586,,
Hidalgo,1,0,0,0,1,0,10,301648,,
Hidalgo,1,0,5,0,0,0,7,311387,,
Hidalgo,2,1,0,0,0,0,7,311673,,
Hidalgo,0,0,1,0,0,0,7,311708,,
Hidalgo,0,1,1,0,0,0,5,313517,,
Hidalgo,1,0,0,0,0,0,4,313681,,
Hidalgo,4,1,0,0,0,0,15,313718,,
Hidalgo,2,0,0,0,0,0,5,315469,,
Hidalgo,1,0,0,0,0,0,7,315707,,
Hidalgo,3,0,1,0,0,0,15,317976,,
Hidalgo,1,0,0,0,0,0,6,319028,,
Hidalgo,5,1,3,0,0,0,13,323478,,
Hidalgo,3,0,10,0,0,0,26,323820,,
Hidalgo,2,2,2,0,0,0,6,323850,,
Hidalgo,1,1,1,0,0,0,8,325618,,
Hidalgo,7,0,0,0,0,0,15,325836,,
Hidalgo,0,0,0,0,0,0,2,329800,,
Hidalgo,2,0,0,0,0,0,5,330031,,
Hidalgo,1,0,1,0,0,0,7,331981,,
Hidalgo,1,1,0,0,0,0,4,334156,,
Hidalgo,5,2,2,0,0,0,16,334193,,
Hidalgo,2,4,2,0,0,0,7,336168,,
Hidalgo,4,0,2,0,0,0,13,336232,,
Hidalgo,4,0,0,0,0,0,9,338046,,
Hidalgo,0,2,1,0,0,0,16,338055,,
Hidalgo,2,0,2,0,0,0,3,338155,,
Hidalgo,1,3,0,0,0,0,12,338232,,
Hidalgo,3,1,2,0,0,0,14,341931,,
Hidalgo,2,0,0,0,0,0,7,341963,,
Hidalgo,1,0,2,0,0,0,7,341965,,
Hidalgo,2,0,1,0,1,0,14,342084,,
Hidalgo,0,3,0,0,0,0,5,342197,,
Hidalgo,7,5,2,0,0,0,39,343985,,
Hidalgo,3,4,0,0,0,0,7,344008,,
Hidalgo,1,1,2,0,1,0,16,344162,,
Hidalgo,1,0,0,0,0,0,9,346120,,
Hidalgo,1,0,0,0,0,0,6,346194,,
Hidalgo,0,0,2,0,0,0,8,349948,,
Hidalgo,2,0,2,0,0,0,14,349959,,
Hidalgo,3,3,2,0,0,0,15,350027,,
Hidalgo,2,2,0,0,0,0,15,350042,,
Hidalgo,0,3,2,0,0,0,22,350093,,
Hidalgo,3,4,1,0,0,0,17,350116,,
Hidalgo,2,0,0,0,0,0,7,353851,,
Hidalgo,2,2,1,0,0,0,10,354048,,
Hidalgo,5,0,1,0,0,0,18,355865,,
Hidalgo,0,0,0,0,0,0,1,355894,,
Hidalgo,5,3,3,0,0,0,19,356062,,
