county_name,reg_voters,likely_dems,likely_repubs,census_block_group_2010
El Paso,937,534,86,481410103171
El Paso,765,487,68,481410103172
El Paso,986,587,119,481410103173
El Paso,738,379,97,481410103174
El Paso,152,70,24,481410103191
El Paso,301,159,36,481410103192
El Paso,2029,1271,156,481410103221
El Paso,1555,986,116,481410103222
El Paso,1356,845,163,481410103231
El Paso,1793,1073,189,481410103232
El Paso,2278,1480,182,481410103241
El Paso,2464,1639,187,481410103242
El Paso,948,661,63,481410103243
El Paso,700,493,40,481410103251
El Paso,1315,896,98,481410103252
El Paso,1487,1076,85,481410103253
El Paso,1236,751,89,481410103254
El Paso,1050,646,70,481410103261
El Paso,1691,814,224,481410103262
El Paso,1386,788,191,481410103263
El Paso,1510,959,129,481410103271
El Paso,1403,822,153,481410103272
El Paso,2241,1404,210,481410103281
El Paso,854,459,101,481410103282
El Paso,1774,1185,139,481410103291
El Paso,1330,901,89,481410103292
El Paso,3332,2014,420,481410103301
El Paso,3760,2343,353,481410103302
El Paso,1774,1030,273,481410103311
El Paso,3087,2000,258,481410103312
El Paso,1417,900,137,481410103313
El Paso,3504,2416,222,481410103321
El Paso,2179,1407,157,481410103322
El Paso,686,467,35,481410103331
El Paso,689,471,43,481410103332
El Paso,708,517,32,481410103333
El Paso,935,666,44,481410103341
El Paso,1015,774,52,481410103342
El Paso,765,523,42,481410103351
El Paso,1293,900,65,481410103352
El Paso,2417,1651,162,481410103361
El Paso,846,520,73,481410103362
El Paso,856,591,59,481410103363
El Paso,1976,1212,190,481410103371
El Paso,907,585,87,481410103372
El Paso,1995,1268,189,481410103373
El Paso,1394,817,194,481410103381
El Paso,2260,1311,290,481410103382
El Paso,1890,1195,177,481410103383
El Paso,998,593,155,481410103391
El Paso,899,441,202,481410103392
El Paso,2587,1709,292,481410103393
El Paso,540,304,46,481410103394
El Paso,518,208,118,481410103401
El Paso,707,436,42,481410103402
El Paso,16397,10392,2304,481410103411
El Paso,913,623,47,481410103412
El Paso,2137,1604,130,481410103413
El Paso,2973,1920,274,481410103414
El Paso,792,461,105,481410103415
El Paso,1361,783,158,481410103416
El Paso,7842,5259,928,481410103421
El Paso,2336,1471,332,481410103422
El Paso,2680,1639,304,481410103423
El Paso,1477,646,305,481410103431
El Paso,1896,943,326,481410103432
El Paso,2061,1237,224,481410103433
El Paso,1021,743,48,481410103441
El Paso,796,559,32,481410103442
El Paso,2592,1930,215,481410103451
El Paso,1168,926,51,481410103452
El Paso,2788,1709,432,481410103453
El Paso,868,606,43,481410103461
El Paso,1060,662,80,481410103462
El Paso,1340,899,43,481410103463
El Paso,1242,784,72,481410103471
El Paso,612,348,41,481410103472
El Paso,677,438,53,481410103473
El Paso,960,678,48,481410104011
El Paso,1418,1026,66,481410104012
El Paso,996,653,31,481410104013
El Paso,943,654,64,481410104014
El Paso,1377,955,75,481410104041
El Paso,1161,673,120,481410104042
El Paso,936,615,50,481410104043
El Paso,1399,966,61,481410104051
El Paso,687,482,33,481410104052
El Paso,1406,1039,85,481410104053
El Paso,1073,757,41,481410104054
El Paso,1065,725,34,481410104061
El Paso,1216,881,33,481410104062
El Paso,1193,889,39,481410104071
El Paso,1250,845,44,481410104072
El Paso,1098,803,29,481410104073
El Paso,1152,758,42,481410104081
El Paso,925,597,42,481410104082
El Paso,824,563,45,481410104083
El Paso,710,560,26,481410104091
El Paso,1610,1203,83,481410104092
El Paso,999,667,40,481410104093
El Paso,388,242,47,481410105011
El Paso,634,398,39,481410105012
El Paso,1103,782,59,481410105013
El Paso,813,568,60,481410105014
El Paso,847,509,123,481410105022
El Paso,529,351,27,481410105023
El Paso,592,385,27,481410105041
El Paso,393,283,16,481410105042
El Paso,1309,936,61,481410105051
El Paso,673,471,30,481410105052
El Paso,725,327,30,481410105053
El Paso,910,722,37,481410105061
El Paso,1043,773,36,481410105062
El Paso,1453,287,156,481410106001
El Paso,409,86,67,481410106002
El Paso,1328,407,203,481410106003
El Paso,110,1,3,481419800001
El Paso,25,12,5,482299503002
El Paso,1,0,0,483030017072
Ellis,151,0,0,
Ellis,0,0,0,481130112001
Ellis,1,0,0,481130162012
Ellis,8,2,3,481130165221
Ellis,13,2,8,481130165231
Ellis,31,4,17,481130166161
Ellis,1,0,0,481130166222
Ellis,22,2,15,481130166232
Ellis,0,0,0,481130166241
Ellis,3,0,0,481130166263
Ellis,0,0,0,481130168022
Ellis,1,0,0,481130168032
Ellis,58,14,24,481130169035
Ellis,2119,389,1006,481390601011
Ellis,1179,280,445,481390601012
Ellis,753,340,101,481390601013
Ellis,762,145,269,481390601014
Ellis,1246,228,535,481390601015
Ellis,1623,279,707,481390601021
Ellis,1868,260,1035,481390601022
Ellis,2338,279,1301,481390601023
Ellis,1889,526,866,481390602041
Ellis,2914,1454,597,481390602042
Ellis,1403,389,532,481390602043
Ellis,897,336,263,481390602044
Ellis,2287,330,1278,481390602045
Ellis,1173,193,519,481390602061
Ellis,3042,1161,780,481390602062
Ellis,1288,239,416,481390602063
Ellis,1405,245,676,481390602071
Ellis,3592,869,1663,481390602072
Ellis,1249,257,619,481390602073
Ellis,1430,253,824,481390602081
Ellis,3775,619,2210,481390602082
Ellis,3594,699,2175,481390602091
Ellis,1363,174,807,481390602092
Ellis,963,97,617,481390602101
Ellis,478,40,315,481390602102
Ellis,1356,136,861,481390602111
Ellis,2027,231,1434,481390602112
Ellis,3209,612,1755,481390602121
Ellis,1996,244,1304,481390602122
Ellis,1446,162,856,481390602131
Ellis,1888,212,1140,481390602132
Ellis,3151,505,1869,481390602133
Ellis,2003,325,1358,481390602141
Ellis,1739,272,1112,481390602142
Ellis,5392,698,3439,481390602143
Ellis,1918,238,1021,481390603001
Ellis,732,113,333,481390603002
Ellis,946,237,316,481390603003
Ellis,1372,352,545,481390604001
Ellis,938,481,68,481390604002
Ellis,1385,709,204,481390604003
Ellis,623,149,212,481390604004
Ellis,1124,149,460,481390605001
Ellis,708,99,300,481390605002
Ellis,714,126,261,481390605003
Ellis,1585,235,902,481390606001
Ellis,3602,585,1537,481390606002
Ellis,1206,125,620,481390606003
Ellis,2112,186,804,481390606004
Ellis,893,97,464,481390606005
Ellis,860,106,503,481390607011
Ellis,564,124,314,481390607012
Ellis,1291,175,839,481390607021
Ellis,70,11,23,481390607022
Ellis,2315,282,1361,481390607023
Ellis,945,98,543,481390607024
Ellis,1063,92,606,481390607031
Ellis,717,222,300,481390607032
Ellis,2378,342,1633,481390608011
Ellis,5882,792,3892,481390608012
Ellis,1080,185,676,481390608013
Ellis,1821,223,1126,481390608021
Ellis,2708,286,1841,481390608022
Ellis,2519,251,1575,481390608023
Ellis,590,114,265,481390608031
Ellis,578,47,320,481390608032
Ellis,2329,184,1643,481390609001
Ellis,854,81,509,481390609002
Ellis,3368,252,2383,481390609003
Ellis,1130,133,692,481390610001
Ellis,1014,96,552,481390610002
Ellis,915,236,328,481390610003
Ellis,783,145,313,481390610004
Ellis,1467,137,933,481390611001
Ellis,1491,186,888,481390611002
Ellis,1071,181,498,481390611003
Ellis,749,76,446,481390612001
Ellis,883,150,392,481390612002
Ellis,751,75,446,481390613001
Ellis,1773,217,1100,481390613002
Ellis,2437,266,1350,481390614001
Ellis,2197,323,1182,481390614002
Ellis,496,85,196,481390614003
Ellis,1285,175,531,481390614004
Ellis,1041,333,263,481390615001
Ellis,1657,554,387,481390615002
Ellis,908,374,86,481390615003
Ellis,758,387,45,481390616001
Ellis,1131,137,603,481390616002
Ellis,1131,237,431,481390616003
Ellis,955,510,70,481390616004
Ellis,984,70,656,481390617001
Ellis,2112,283,1080,481390617002
Ellis,1385,140,921,481390617003
Ellis,1,0,0,482179611001
Ellis,3,0,0,482179611002
Ellis,32,5,13,482511304082
Ellis,5,0,2,482511304083
Ellis,6,0,4,482511304084
Ellis,5,0,3,482511305001
Ellis,6,0,5,482511305003
Ellis,4,0,0,482511305004
Ellis,6,1,2,483499701002
Ellis,4,0,4,483499704001
Ellis,15,0,12,483499704003
Ellis,14,0,0,484391113081
Ellis,2,0,2,484391113123
Ellis,53,28,22,484391113131
Erath,323,0,3,
Erath,12,1,6,480359501001
Erath,4,0,0,480939503004
Erath,46,2,32,480939504001
Erath,1944,112,1392,481439501001
Erath,1333,70,973,481439501002
Erath,1144,53,852,481439502011
Erath,1080,54,753,481439502012
Erath,881,69,656,481439502013
Erath,1514,104,992,481439502021
Erath,1881,118,1352,481439502022
Erath,2439,120,1645,481439502023
Erath,682,39,458,481439503001
Erath,1135,82,607,481439503002
Erath,764,58,493,481439503003
Erath,595,48,216,481439503004
Erath,752,52,418,481439503005
Erath,590,53,304,481439503006
Erath,687,57,330,481439504001
Erath,1328,119,697,481439504002
Erath,1446,120,726,481439504003
Erath,703,66,366,481439504004
Erath,1195,139,472,481439504005
Erath,1035,85,576,481439505001
Erath,1895,140,1060,481439505002
Erath,1360,100,542,481439505003
Erath,652,77,247,481439505004
Erath,877,109,339,481439505005
Erath,905,81,473,481439506001
Erath,1219,105,544,481439506002
Erath,826,70,372,481439506003
Erath,581,51,386,481439507001
Erath,1048,53,750,481439507002
Erath,47,2,18,481939501001
Erath,17,0,8,481939501002
Erath,20,0,15,482211603013
Erath,55,1,34,482211603021
Erath,18,0,0,483630002001
Erath,3,0,2,483630003001
Erath,8,0,4,483671406021
Erath,9,1,6,484250001003
Falls,73,1,1,
Falls,10,1,7,480270201001
Falls,21,1,11,480270201002
Falls,9,0,9,480270201003
Falls,1681,181,1027,481450002001
Falls,663,158,226,481450002002
Falls,1447,328,469,481450003001
Falls,1600,662,249,481450003002
Falls,888,489,61,481450004001
Falls,684,415,31,481450004002
Falls,1453,122,943,481450005001
Falls,480,72,204,481450005002
Falls,1215,109,742,481450007001
Falls,1126,239,410,481450007002
Falls,675,52,417,481450008001
Falls,1036,214,435,481450008002
Falls,652,74,381,481450008003
Falls,23,2,9,482939708002
Falls,2,0,1,483090036011
Falls,2,0,2,483090036012
Falls,2,0,1,483090036013
Falls,19,2,6,483090036021
Falls,6,0,3,483090036022
Falls,3,0,1,483090037011
Falls,4,1,1,483090037033
Falls,1,0,0,483090038011
Falls,2,1,0,483090038012
Falls,2,0,1,483090038024
Falls,7,2,1,483319501001
Falls,32,3,19,483959601002
Fannin,209,0,0,
Fannin,14,0,11,480850301001
Fannin,9,1,6,480850301003
Fannin,7,1,5,481199501002
Fannin,1020,61,659,481479501001
Fannin,956,91,447,481479501002
Fannin,652,111,208,481479501003
Fannin,968,41,603,481479503001
Fannin,1402,67,934,481479503002
Fannin,726,35,414,481479503003
Fannin,843,75,309,481479504011
Fannin,686,121,199,481479504012
Fannin,8,2,5,481479504013
Fannin,655,64,288,481479504014
Fannin,1551,99,1007,481479504021
Fannin,1318,143,435,481479504022
Fannin,1362,116,754,481479504023
Fannin,1405,139,673,481479504024
Fannin,593,39,237,481479504025
Fannin,830,56,457,481479505001
Fannin,951,67,580,481479505002
Fannin,892,140,359,481479505003
Fannin,774,46,339,481479506001
Fannin,1547,102,972,481479506002
Fannin,1558,90,1013,481479507011
Fannin,1163,82,651,481479507012
Fannin,1577,104,1043,481479507013
Fannin,750,67,390,481479507021
Fannin,2001,134,1397,481479507022
Fannin,663,41,453,481479507023
Fannin,1410,72,912,481479508001
Fannin,891,49,570,481479508002
Fannin,1630,93,1018,481479508003
Fannin,586,37,355,481479508004
Fannin,3,0,2,481810001021
Fannin,5,2,2,481810001023
Fannin,38,1,18,481810018021
Fannin,3,0,2,481810018022
Fannin,54,2,25,482319602001
Fannin,22,0,9,482319602002
Fannin,2,1,1,482319603002
Fannin,5,0,2,482319603003
Fannin,7,0,3,482770001021
Fannin,0,0,0,482770001023
Fannin,2,0,2,482770001024
Fayette,56,0,0,
Fayette,11,1,9,480157604003
Fayette,2,0,0,480219506001
Fayette,15,0,10,480219506002
Fayette,1,0,1,480219506003
Fayette,4,1,3,480219507001
Fayette,2,0,0,480219507002
Fayette,4,1,3,480897503001
Fayette,11,1,6,480897503002
Fayette,2,0,0,480897503003
Fayette,1,0,1,480897503004
Fayette,16,0,9,480897504002
Fayette,0,0,0,480897504004
Fayette,1211,105,794,481499701001
Fayette,867,107,536,481499701002
Fayette,777,57,507,481499702001
Fayette,807,64,537,481499702002
Fayette,682,62,453,481499702003
Fayette,803,137,387,481499703001
Fayette,617,111,253,481499703002
Fayette,972,149,469,481499703003
Fayette,550,77,256,481499703004
Fayette,453,69,190,481499703005
Fayette,525,92,261,481499703006
Fayette,743,86,437,481499703007
Fayette,1394,165,830,481499704001
Fayette,1194,138,751,481499704002
Fayette,557,101,312,481499704003
Fayette,1004,82,624,481499705001
Fayette,1436,143,900,481499705002
Fayette,1165,264,454,481499705003
Fayette,825,80,552,481499706001
Fayette,1017,79,646,481499706002
Fayette,790,142,346,481499706003
Fayette,579,193,138,481499706004
Fayette,1057,130,451,481499706005
Fayette,632,59,378,481499707001
Fayette,1253,107,832,481499707002
Fayette,20,0,17,481770001002
Fayette,15,1,11,482850003001
Fayette,2,0,0,482870002001
Fayette,1,0,0,482870003002
Fayette,9,0,6,482870003003
Fayette,4,0,0,482870004001
Fayette,42,1,34,482870004002
Fayette,33,4,13,484771705005
Fayette,3,1,1,484771705006
Fisher,39,1,1,
Fisher,673,113,225,481519503001
Fisher,1092,139,482,481519503002
Fisher,730,109,293,481519504001
Fisher,646,131,196,481519504002
Fisher,761,193,192,481519504003
Fisher,1,0,0,482530203002
Fisher,9,0,5,483539501001
Fisher,6,3,3,483539501002
Fisher,8,3,3,483539504002
Fisher,3,0,0,483539505003
Fisher,4,0,4,483539505004
Fisher,13,2,5,484159501001
Fisher,7,2,2,484159506001
Fisher,6,0,6,484159506002
Fisher,8,0,2,484410136001
Floyd,144,0,0,
Floyd,23,0,16,480459502001
Floyd,459,23,309,481539505001
Floyd,797,162,260,481539505002
Floyd,770,100,302,481539505003
Floyd,456,105,97,481539506001
Floyd,543,91,197,481539506002
Floyd,693,49,375,481539506003
Floyd,1377,209,384,481539506004
Floyd,371,31,260,481539506005
Floyd,0,0,0,481899501003
Floyd,11,0,7,481899508001
Floyd,11,1,5,481899508002
Floyd,6,0,3,483459501002
Foard,120,9,2,
Foard,3,0,0,481019501002
Foard,1291,325,332,481559501001
Foard,1,1,0,484879506001
Fort Bend,293,1,2,
Fort Bend,3,0,2,480157601001
Fort Bend,15,1,6,480157601002
Fort Bend,1,0,0,480396606012
Fort Bend,13,11,1,480396606013
Fort Bend,22,19,0,480396606021
Fort Bend,91,61,17,480396606022
Fort Bend,10,8,2,480396607011
Fort Bend,1,0,0,480396607013
Fort Bend,60,42,7,480396618001
Fort Bend,200,150,17,480396619001
Fort Bend,10,1,6,480396620004
Fort Bend,2,0,1,480396620005
Fort Bend,683,428,44,481576701011
Fort Bend,1106,745,41,481576701012
Fort Bend,1933,1288,67,481576701013
Fort Bend,613,411,28,481576701014
Fort Bend,1716,1127,46,481576701021
Fort Bend,894,652,25,481576701022
Fort Bend,802,531,26,481576702001
Fort Bend,893,551,76,481576702002
Fort Bend,1262,793,38,481576702003
Fort Bend,1964,1411,57,481576702004
Fort Bend,1452,1055,35,481576702005
Fort Bend,1506,1070,36,481576703001
Fort Bend,1887,1350,33,481576703002
Fort Bend,1353,1025,20,481576704001
Fort Bend,1011,673,22,481576704002
Fort Bend,1948,1316,56,481576704003
Fort Bend,1079,750,22,481576705001
Fort Bend,3053,2150,140,481576705002
Fort Bend,1704,1233,20,481576706011
Fort Bend,1654,1172,31,481576706012
Fort Bend,3022,2211,72,481576706013
Fort Bend,2281,1776,51,481576706014
Fort Bend,1659,1174,41,481576706021
Fort Bend,1985,1330,111,481576707001
Fort Bend,3953,2745,498,481576707002
Fort Bend,3619,2658,133,481576708001
Fort Bend,1132,689,115,481576708002
Fort Bend,5707,4236,173,481576708003
Fort Bend,3237,1722,615,481576709011
Fort Bend,5197,3668,476,481576709012
Fort Bend,2152,1009,480,481576709013
Fort Bend,4611,3805,142,481576709021
Fort Bend,593,401,40,481576709022
Fort Bend,2006,570,745,481576710011
Fort Bend,2018,769,526,481576710012
Fort Bend,1229,451,309,481576710013
Fort Bend,970,302,315,481576710014
Fort Bend,1523,848,173,481576710021
Fort Bend,1820,1058,259,481576710022
Fort Bend,1741,974,210,481576710023
Fort Bend,1265,425,424,481576710024
Fort Bend,1476,969,87,481576711001
Fort Bend,1345,643,280,481576711002
Fort Bend,995,555,118,481576711003
Fort Bend,2264,1638,128,481576711004
Fort Bend,2850,1873,220,481576712001
Fort Bend,2173,1533,66,481576712002
Fort Bend,1392,823,104,481576713001
Fort Bend,1429,900,127,481576713002
Fort Bend,4195,2597,257,481576714001
Fort Bend,1121,734,86,481576714002
Fort Bend,1473,887,166,481576715011
Fort Bend,1247,614,264,481576715012
Fort Bend,1865,911,351,481576715013
Fort Bend,2062,1176,245,481576715014
Fort Bend,1519,982,156,481576715021
Fort Bend,1242,439,204,481576716011
Fort Bend,1882,749,406,481576716012
Fort Bend,1069,365,351,481576716013
Fort Bend,1389,557,308,481576716014
Fort Bend,1769,662,459,481576716021
Fort Bend,1405,493,460,481576716022
Fort Bend,1017,364,264,481576717001
Fort Bend,2676,545,1192,481576717002
Fort Bend,1664,387,668,481576717003
Fort Bend,1289,639,220,481576718001
Fort Bend,1222,611,133,481576718002
Fort Bend,1136,348,403,481576719001
Fort Bend,1587,452,538,481576719002
Fort Bend,1061,335,365,481576719003
Fort Bend,1357,713,221,481576720011
Fort Bend,2071,1044,387,481576720012
Fort Bend,1128,672,95,481576720013
Fort Bend,1407,792,217,481576720014
Fort Bend,1506,716,118,481576720021
Fort Bend,1964,985,147,481576720022
Fort Bend,1063,645,128,481576720023
Fort Bend,2558,711,930,481576721001
Fort Bend,2052,520,862,481576721002
Fort Bend,2000,410,947,481576722001
Fort Bend,2055,1047,432,481576722002
Fort Bend,5201,3034,662,481576723011
Fort Bend,1031,216,449,481576723021
Fort Bend,1024,217,439,481576723022
Fort Bend,1533,347,613,481576723023
Fort Bend,3851,1655,955,481576723024
Fort Bend,1854,1193,163,481576724001
Fort Bend,1651,1006,159,481576724002
Fort Bend,1224,654,187,481576724003
Fort Bend,1387,746,172,481576724004
Fort Bend,1832,1168,148,481576725001
Fort Bend,1422,856,151,481576725002
Fort Bend,2334,1389,287,481576725003
Fort Bend,1962,1301,150,481576726011
Fort Bend,1017,584,118,481576726012
Fort Bend,1869,1251,142,481576726013
Fort Bend,1076,646,107,481576726014
Fort Bend,1011,594,106,481576726015
Fort Bend,2418,1629,159,481576726021
Fort Bend,2299,1605,145,481576726022
